Date,Average Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Wind Direction,Wind Speed,Air Pressure
10/08/2021,21,19.4,24.4,0.8,46,10.8,1020.9
11/08/2021,27.2,22.8,33.9,0,205,19.1,1015.2
12/08/2021,29.1,24.4,35.6,0,231,15.5,1013.2
13/08/2021,28.6,24.4,32.8,0,166,11.5,1015.3
14/08/2021,29.3,25.6,33.3,0.3,264,15.5,1015.7
15/08/2021,25,21.1,26.7,0,32,13.3,1021.2
16/08/2021,22.3,18.3,25.6,0,50,11.9,1023
17/08/2021,23.9,19.4,29.4,0,211,14.8,1022.5
18/08/2021,25.8,22.2,31.7,0,211,15.1,1022.4
19/08/2021,25.1,22.8,30.6,29,167,16.9,1015
20/08/2021,24.8,22.8,26.7,1.3,158,10.1,1010.7
21/08/2021,25,22.2,28.3,0,78,13,1013.9
22/08/2021,22.4,21.1,23.9,19.3,64,28.4,1010.6
23/08/2021,22.6,20.6,24.4,42.9,84,15.1,1011.1
24/08/2021,25.1,21.7,32.8,0,311,13,1010.7
25/08/2021,29,24.4,34.4,0,301,9.4,1017.5
26/08/2021,29.3,23.9,35.6,0,222,11.2,1017.7
27/08/2021,28.6,23.3,32.2,0,36,13.7,1018.2
28/08/2021,22.1,17.8,23.9,1.8,70,19.8,1026.5
29/08/2021,19.8,17.8,22.8,2,136,10.8,1022.9
30/08/2021,25.2,21.7,31.1,0.5,222,19.8,1011.3
31/08/2021,26.2,22.8,28.9,0,265,16.6,1006.9
01/09/2021,22.5,16.1,23.9,42.9,318,13.7,1010.1
02/09/2021,19,16.1,25,64.5,347,23.4,1007.2
03/09/2021,19.7,15,25,0,300,16.9,1014
04/09/2021,21.7,17.2,27.2,0,276,15.8,1013.8
05/09/2021,21,17.8,23.3,1.3,204,14,1011.5
06/09/2021,23.8,20.6,28.9,0,249,16.9,1007.3
07/09/2021,23.1,18.3,27.8,0,258,16.2,1012.6
08/09/2021,23.4,17.8,29.4,0,192,22,1012
09/09/2021,23.6,20,24.4,24.4,190,11.9,1008.4
10/09/2021,21.8,17.2,26.1,4.8,293,18.4,1008.3
11/09/2021,20.3,15,26.1,0,251,17.6,1019
12/09/2021,22.8,18.3,28.3,0,222,24.1,1016.2
13/09/2021,24.7,18.9,27.8,1.5,290,14.4,1014.5
14/09/2021,20.7,17.2,22.8,0,68,13.7,1018.2
15/09/2021,24,20,30,0,192,18.4,1014.8
16/09/2021,21.9,18.3,23.9,7.9,15,13.7,1023.4
17/09/2021,19.3,18.3,21.1,0,23,13.3,1025.5
18/09/2021,20.1,18.9,23.3,1.5,22,8.6,1017.4
19/09/2021,20.4,16.7,22.2,7.1,44,14.8,1020
20/09/2021,18.3,13.9,22.2,0,68,10.1,1027.9
21/09/2021,18.3,13.9,22.8,0,82,10.1,1028.8
22/09/2021,22.2,18.9,26.7,0,148,12.6,1022.1
23/09/2021,22.8,19.4,27.8,0.8,132,13,1018.7
24/09/2021,23.2,20.6,26.7,0,169,18.4,1016.6
25/09/2021,21.1,18.3,23.9,0.8,34,10.1,1015.8
26/09/2021,20.4,16.1,25,14,307,17.3,1008.8
27/09/2021,19.6,14.4,24.4,0,225,19.8,1011.5
28/09/2021,20.7,14.4,21.7,18.3,249,13.7,1008.8
29/09/2021,15.7,11.1,18.9,0,345,14.8,1013.2
30/09/2021,15,11.7,17.8,0,312,15.8,1017.1
01/10/2021,14.8,10.6,20.6,0,295,14.8,1020.8
02/10/2021,17.4,11.1,24.4,0,243,15.5,1018.1
03/10/2021,17.6,15,20,3.3,45,11.5,1015.6
04/10/2021,16.2,12.8,17.2,27.4,67,25.2,1018.6
05/10/2021,14.4,12.2,17.2,7.6,13,14,1024.1
06/10/2021,16.4,13.3,20,0,359,7.9,1027.5
07/10/2021,17.7,13.3,23.3,0,109,6.5,1024.5
08/10/2021,18.3,15,21.7,0,38,16.9,1022.1
09/10/2021,17.1,16.1,18.9,0,79,22.3,1026.8
10/10/2021,17.1,16.1,18.9,0,82,16.9,1025.2
11/10/2021,18,15.6,20.6,0,52,13,1020.6
12/10/2021,18.1,13.9,23.9,0,354,6.8,1019.3
13/10/2021,19.8,15.6,25.6,0,206,11.9,1015.6
14/10/2021,19.2,15.6,23.9,0,208,11.5,1012.2
15/10/2021,18.1,15.6,20.6,0,128,13,1013
16/10/2021,20.4,16.7,24.4,0.5,193,24.8,1007.5
17/10/2021,16.7,11.1,18.3,7.9,285,20.5,1004.5
18/10/2021,12.6,8.3,16.7,0,292,22.7,1006.8
19/10/2021,11.5,7.8,17.2,0,275,21.2,1009.8
20/10/2021,15.7,12.2,22.2,0,258,16.6,1011.9
21/10/2021,18.9,14.4,23.9,0,223,15.5,1013.7
22/10/2021,18.3,12.8,22.2,0,245,18,1009.6
23/10/2021,13,9.4,15.6,0,299,15.5,1013.3
24/10/2021,10.2,6.7,14.4,0,278,15.8,1019.3
25/10/2021,11.4,10,13.3,20.6,39,20.5,1017.8
26/10/2021,13.7,10,15.6,23.4,38,37.1,1003.8
27/10/2021,10.3,8.3,11.1,2.5,12,42.8,1002.6
28/10/2021,8.7,6.1,10,0,348,16.2,1014.5
29/10/2021,7.6,5,11.1,0,17,19.1,1015.1
30/10/2021,12.4,11.1,15,25.9,88,24.1,1008.4
31/10/2021,15.2,11.7,19.4,10.7,255,20.9,998.3
01/11/2021,13.1,8.3,15.6,0,258,20.5,1012.9
02/11/2021,10.6,7.2,13.9,0,246,14.8,1020.7
03/11/2021,8.9,4.4,11.1,0,295,15.8,1021.8
04/11/2021,5.9,2.2,9.4,0,28,10.8,1026.7
05/11/2021,6.7,2.8,10.6,0,336,12.2,1026.7
06/11/2021,6.2,2.2,10.6,0,250,10.8,1028.7
07/11/2021,6.5,1.1,12.2,0,100,6.8,1022.5
08/11/2021,9.1,4.4,15.6,0,350,10.8,1019.5
09/11/2021,12.1,5.6,21.1,0,251,7.9,1016.8
10/11/2021,13.4,8.9,16.7,0,333,13.7,1016.9
11/11/2021,9.3,5,11.7,0,76,14,1027.1
12/11/2021,12.6,9.4,17.2,13.5,159,26.3,1017.6
13/11/2021,10.9,5,13.9,4.8,354,15.5,1007.6
14/11/2021,6.7,2.8,10,0,233,16.9,1010.2
15/11/2021,7,4.4,9.4,2,251,19.8,1006.3
16/11/2021,5.6,2.8,9.4,0,276,23.8,1016.1
17/11/2021,4.9,1.1,11.1,0,177,13,1025.2
18/11/2021,13.8,11.1,21.1,0,207,21.6,1014.5
19/11/2021,9.3,2.8,12.8,7.1,288,23,1019.2
20/11/2021,3.7,0.6,6.7,0,245,13.7,1032.2
21/11/2021,6.7,3.9,12.2,0,185,11.9,1024.6
22/11/2021,11.4,2.8,13.9,5.6,260,18.4,1009.5
23/11/2021,2.6,-2.1,4.4,0,317,24.5,1012.8
24/11/2021,0.6,-2.7,6.1,0,303,22.3,1021.4
25/11/2021,5.7,1.7,12.2,0,272,11.9,1014.4
26/11/2021,7.4,1.7,8.3,1,260,20.2,999.6
27/11/2021,1.9,-1,3.9,0,280,27,1003.9
28/11/2021,0.6,-1.6,3.3,0,252,12.2,1011.1
29/11/2021,2.3,-1.6,5,0,328,16.9,1010.5
30/11/2021,0.1,-3.2,5,0,262,17.6,1013.4
01/12/2021,3.8,0.6,7.8,0,258,15.8,1017.9
02/12/2021,7.6,2.2,15.6,0.5,194,18,1007.4
03/12/2021,6.4,0.6,7.2,0,277,25.9,1007.6
04/12/2021,1.6,-2.1,5.6,0,241,15.5,1018.5
05/12/2021,5.1,3.3,8.3,0,260,14,1026.9
06/12/2021,9.4,5.6,16.7,6.4,177,26.3,1011.3
07/12/2021,6.6,1.1,7.2,0,276,19.4,1016.8
08/12/2021,1.8,-2.1,2.8,0,356,16.2,1017.4
09/12/2021,-0.3,-3.2,3.3,0.3,317,15.1,1019.8
10/12/2021,1.8,-2.1,6.7,0,59,8.6,1023.3
11/12/2021,6.2,1.7,17.8,6.4,271,20.5,1008.8
12/12/2021,9.8,3.3,16.7,1,267,27.4,1012.9
13/12/2021,5.9,2.8,11.1,0,230,25.9,1019.2
14/12/2021,8,1.7,10.6,0,307,17.3,1029.4
15/12/2021,3.5,0,7.2,0.5,126,11.9,1035.9
16/12/2021,10.9,7.2,15.6,4.3,216,23,1015.3
17/12/2021,12.9,5.6,15.6,0,268,25.9,1012.7
18/12/2021,4.8,0.6,6.1,14.2,0,11.5,1019.5
19/12/2021,2.5,-4.9,6.7,9.7,328,23.8,1015.1
20/12/2021,-3.6,-6.6,0.6,0,260,14.8,1025
21/12/2021,1.7,-1,6.7,0,235,14.4,1017.1
22/12/2021,3.9,0.6,6.1,2.3,320,16.2,1002.8
23/12/2021,-0.3,-4.3,0.6,0,304,20.9,1017.1
24/12/2021,-3.4,-4.9,-1,0,303,6.8,1019.9
25/12/2021,-0.4,-2.1,2.2,8.1,343,9.7,1004.4
26/12/2021,2,0.6,4.4,6.1,317,20.9,1008
27/12/2021,0.6,-1,1.7,0,303,14,1016.2
28/12/2021,2.9,0.6,7.8,1,252,11.2,1010
29/12/2021,4.6,2.2,5.6,0,357,5.4,1013.6
30/12/2021,4.4,3.3,5.6,1.5,358,5.8,1014.6
31/12/2021,5.6,4.4,7.8,0,64,4.7,1014.4
01/01/2022,7.7,6.7,11.1,2,66,5.4,1009.7
02/01/2022,7.4,0.6,7.8,5.8,337,14.4,1003.8
03/01/2022,-1.4,-6,0.6,0,338,22.7,1019.3
04/01/2022,-4.9,-8.2,-0.5,0,269,15.8,1026.3
05/01/2022,2.8,-2.7,10.6,3,197,18,1014.1
06/01/2022,4.6,0,6.1,0,271,17.3,1011.3
07/01/2022,-0.5,-4.9,0.6,12.2,316,21.6,1011.7
08/01/2022,-4.7,-8.2,-2.1,0,290,17.3,1029.7
09/01/2022,-0.3,-6,6.1,0.3,220,25.9,1020.1
10/01/2022,0.5,-5.5,4.4,0,289,27,1015.6
11/01/2022,-9.1,-13.2,-5.5,0,302,21.2,1028.9
12/01/2022,-5.3,-12.1,5.6,0,222,20.9,1022.1
13/01/2022,2.3,-1.6,7.8,0,148,6.8,1016.3
14/01/2022,2.8,-9.3,5,0,346,26.3,1008.8
15/01/2022,-10.6,-15.5,-9.3,0,310,27.7,1020.5
16/01/2022,-10.8,-14.9,1.7,0,0,13.3,1027.4
17/01/2022,3.7,1.7,9.4,18.5,165,38.5,993.2
18/01/2022,-0.5,-6,2.2,0,290,29.2,1004.7
19/01/2022,-1.2,-6.6,7.8,0,218,22.3,1017
20/01/2022,3,-7.1,5,3.8,297,17.6,1019.1
21/01/2022,-8,-12.7,-5.5,0,340,17.6,1033.7
22/01/2022,-7.7,-10.5,-3.2,0,353,14.4,1027.5
23/01/2022,-3.7,-7.1,1.7,0.3,235,16.2,1011.5
24/01/2022,-2.4,-4.9,-1,1,334,11.9,1011.9
25/01/2022,0.5,-2.1,5,0.5,247,14.4,1013.8
26/01/2022,-4,-11,-2.1,0,319,19.8,1025.3
27/01/2022,-8.6,-12.7,-2.7,0,262,13.7,1029.3
28/01/2022,-1.7,-3.8,2.2,0.3,259,11.9,1020
29/01/2022,-4.8,-11,-1.6,11.4,346,36.7,1002.1
30/01/2022,-9.3,-12.1,-4.9,0,285,23,1010.3
31/01/2022,-6.2,-9.9,-0.5,0,317,8.6,1027.4
01/02/2022,-3.5,-7.7,1.7,0,18,14,1034.9
02/02/2022,1.7,-0.5,5.6,0,14,2.5,1031.4
03/02/2022,4.3,1.7,8.3,4.3,190,11.9,1023.6
04/02/2022,1.2,-5.5,4.4,47.5,11,19.1,1014.9
05/02/2022,-5.4,-9.3,-4.3,1.3,325,22.7,1021
06/02/2022,-7.9,-12.1,-2.7,0,330,11.2,1036.3
07/02/2022,-1.7,-5.5,5,10.4,31,6.8,1027.1
08/02/2022,3.7,1.7,5.6,12.4,300,18,1010.4
09/02/2022,2,-1,6.1,0,231,15.8,1015.6
10/02/2022,3.7,-1,10.6,0,230,15.5,1010.6
11/02/2022,5.3,-0.5,11.1,0,200,16.2,1014.6
12/02/2022,9.6,3.9,15.6,0,239,23.4,1012
13/02/2022,0.9,-3.8,3.9,5.6,345,16.2,1019.7
14/02/2022,-5.8,-9.9,-3.8,0.3,320,23,1017.3
15/02/2022,-8.1,-11.6,-2.7,0,278,18,1034.2
16/02/2022,-2.4,-8.2,8.3,0,197,21.6,1037.2
17/02/2022,10.3,6.1,16.1,0.8,205,27.7,1018.1
18/02/2022,10.7,-3.8,16.7,7.9,275,34.9,1002.7
19/02/2022,-1.9,-6.6,3.9,0,253,24.8,1014
20/02/2022,-4.2,-8.8,0.6,0,255,25.2,1026.4
21/02/2022,3.3,-0.5,11.7,0,214,16.6,1025.9
22/02/2022,3.8,-1,12.8,8.9,90,14.4,1025.5
23/02/2022,14.1,0,20.6,0,245,28.1,1011.4
24/02/2022,-1.6,-5.5,0,0,325,15.5,1030.5
25/02/2022,-1.8,-7.7,0.6,17.8,48,23.4,1022.1
26/02/2022,-5.8,-10.5,-0.5,0,291,12.2,1026.7
27/02/2022,-1.1,-5.5,5,0,260,24.5,1013.3
28/02/2022,-3.7,-7.7,-1.6,0,317,19.8,1022
01/03/2022,-3.2,-8.2,3.3,2.3,189,15.1,1022.1
02/03/2022,4.1,0.6,6.1,0,263,17.3,1012.9
03/03/2022,1.9,-6,3.9,4.1,297,25.9,1014.9
04/03/2022,-4.2,-8.2,1.7,0,283,15.8,1030.7
05/03/2022,0.3,-3.2,5.6,0,247,15.1,1031.3
06/03/2022,7.7,2.2,18.3,0.3,207,25.6,1014.5
07/03/2022,13.7,10,17.8,7.9,229,19.4,1005.5
08/03/2022,7,2.2,10,0,287,27.4,1012.5
09/03/2022,2.2,0,4.4,6.6,11,8.3,1019.2
10/03/2022,3.2,-1.6,10.6,0,263,12.6,1019.4
11/03/2022,5,-0.5,10.6,0,166,13.7,1017.6
12/03/2022,4.8,-4.3,7.8,9.1,340,21.6,994.7
13/03/2022,-2.4,-5.5,2.2,0,,29.5,
14/03/2022,3.4,-1.6,11.1,0,237,18.4,1026.1
15/03/2022,8.5,5.6,15,0.5,159,16.9,1022.7
16/03/2022,5.9,3.9,9.4,0,68,13.3,1022.6
17/03/2022,6.1,3.3,8.9,0.8,91,7.9,1018.9
18/03/2022,11.9,8.3,20,0,307,9.7,1013.8
19/03/2022,9.5,6.1,12.8,5.1,36,10.4,1012.7
20/03/2022,11,5.6,16.7,0,269,16.9,1005.3
21/03/2022,9.9,6.1,15,0,300,27,1011.8
22/03/2022,7.3,2.2,11.1,0,308,25.2,1017.2
23/03/2022,3.7,0.6,6.1,0,64,14,1024.5
24/03/2022,4.8,3.9,6.1,19,83,27,1018.7
25/03/2022,7.6,3.9,15.6,6.4,280,15.8,1000.9
26/03/2022,10,6.1,12.8,8.4,267,15.5,996.7
27/03/2022,6.9,-0.5,10,0,272,25.6,998.2
28/03/2022,-0.8,-6.6,0.6,0.3,293,27.4,1006.8
29/03/2022,-2.6,-7.1,3.3,0,305,28.1,1015
30/03/2022,2.8,-1.6,10,0,274,20.9,1018.9
31/03/2022,10.6,4.4,18.3,3.8,195,26.3,1007.8
01/04/2022,13.9,4.4,15.6,10.2,271,22.7,998.3
02/04/2022,7.2,3.9,12.2,0,295,24.5,1012
03/04/2022,6.4,1.7,8.9,0,35,14.8,1010.6
04/04/2022,7.5,3.3,14.4,0.3,309,20.2,1010.2
05/04/2022,10.1,6.1,15,0,254,14.8,1016.4
06/04/2022,7.5,5,8.3,2.8,68,16.6,1014.7
07/04/2022,6.9,3.9,9.4,0.3,56,22,1014.3
08/04/2022,11.4,6.7,17.2,3.8,193,19.8,1002.4
09/04/2022,10.5,6.1,15.6,2.8,224,15.5,1003.1
10/04/2022,8.8,5,13.3,0,293,22.3,1003.6
11/04/2022,9.8,4.4,17.8,0,270,19.1,1014.7
12/04/2022,13.2,9.4,21.1,0.8,255,15.5,1013.8
13/04/2022,15.7,8.3,22.8,0,235,14.8,1015.8
14/04/2022,10.1,7.8,10,5.8,5,15.1,1011.4
15/04/2022,12.6,7.8,19.4,0,273,20.9,1016.2
16/04/2022,15.4,6.1,22.2,9.9,220,26.3,1012.3
17/04/2022,7.8,5,10,0,305,21.2,1015.8
18/04/2022,7.2,3.9,10,0,65,22.3,1026.4
19/04/2022,9.3,6.1,15,14.2,185,34.9,1005.7
20/04/2022,8.6,5,13.9,0,272,23,1021.5
21/04/2022,10.3,5,16.7,0,149,24.5,1031.1
22/04/2022,13.5,9.4,18.3,0,288,22.7,1025.1
23/04/2022,10.9,7.2,14.4,0,7,13,1026.8
24/04/2022,8.6,6.1,12.2,0,83,16.2,1026.1
25/04/2022,9.3,7.8,11.7,0,88,16.9,1025.1
26/04/2022,9.6,7.8,12.8,5.8,195,12.6,1019.1
27/04/2022,11.4,5.6,15,2.3,304,24.1,1008.4
28/04/2022,7.6,3.9,11.7,0,310,29.5,1010.6
29/04/2022,8.4,4.4,13.9,0,322,23.8,1014.4
30/04/2022,8.6,5,12.2,0,7,14.8,1017.9
01/05/2022,11.2,7.2,16.1,0,215,15.5,1018.9
02/05/2022,10.6,7.2,13.3,4.1,112,15.1,1020.5
03/05/2022,8.9,7.8,11.7,2.3,63,16.9,1022.3
04/05/2022,9.3,8.3,12.2,3,58,10.4,1016.7
05/05/2022,13.8,10,21.1,0,323,11.9,1016
06/05/2022,13.7,10,16.1,0,142,11.2,1014.6
07/05/2022,10.3,7.8,11.7,0,47,33.5,1015.8
08/05/2022,8.9,5.6,12.2,0,45,27,1022.7
09/05/2022,9.1,5,13.3,0,31,27.7,1026.9
10/05/2022,11,7.2,14.4,0,37,24.8,1030.3
11/05/2022,10.4,7.8,15.6,0,48,18.7,1027.8
12/05/2022,12.2,10.6,15.6,0,58,10.4,1027.3
13/05/2022,14.6,10.6,26.1,0,95,14,1024.7
14/05/2022,23.1,18.3,30,0,215,16.9,1016.8
15/05/2022,20.9,17.2,25.6,0.3,181,13.7,1010.6
16/05/2022,19.3,14.4,26.1,2.3,168,18.7,1004.5
17/05/2022,18.6,14.4,23.3,0,262,30.6,1003.7
18/05/2022,17,12.2,22.8,0,314,16.6,1010.7
19/05/2022,14.4,11.7,17.8,0.3,145,10.4,1009.1
20/05/2022,13.3,11.1,18.9,0,99,15.5,1015.1
21/05/2022,15.9,12.2,21.7,0.5,58,9.4,1015.9
22/05/2022,19.4,13.3,31.7,2.3,134,14.4,1014.2
23/05/2022,19.4,13.9,22.2,0,0,16.2,1020.4
24/05/2022,14.2,11.1,16.1,0,81,16.9,1027.4
25/05/2022,14.1,10,20.6,0,157,17.6,1028.3
26/05/2022,15.9,10,22.8,0,197,20.2,1024.6
27/05/2022,20.3,15.6,27.8,0,205,23.8,1013.2
28/05/2022,20.4,17.8,23.9,18.5,225,17.6,1006.4
29/05/2022,19.4,15,22.8,0,107,15.1,1016.3
30/05/2022,22.4,15.6,30.6,0,242,15.5,1016.3
31/05/2022,20.8,12.8,28.3,0,63,18,1014.8
01/06/2022,13.6,12.2,16.1,2.3,85,12.2,1015.4
02/06/2022,14.4,12.2,17.2,2.5,78,12.2,1008.9
03/06/2022,13.5,11.7,16.7,0.3,60,12.2,1009.3
04/06/2022,15.3,12.2,22.8,0,107,15.5,1011
05/06/2022,19,13.3,25,0,289,16.2,1013.8
06/06/2022,19.1,14.4,23.9,0,112,13.7,1016.5
07/06/2022,21.3,16.1,27.8,0,204,23,1017.1
08/06/2022,21.4,17.2,27.2,5.8,232,17.6,1011.3
09/06/2022,21.7,16.1,28.9,21.6,247,19.4,1004
10/06/2022,20.9,15,25.6,0,270,18.4,1007.9
11/06/2022,21.6,17.8,26.1,0,258,14,1012.5
12/06/2022,21,15.6,25.6,0,197,15.8,1014.9
13/06/2022,21.9,18.3,29.4,2.3,239,13.7,1011.3
14/06/2022,23,17.8,27.8,0,322,16.2,1011.8
15/06/2022,19.9,15,21.7,0,77,14,1019.3
16/06/2022,18.7,14.4,23.3,0,191,19.8,1019.4
17/06/2022,22.9,19.4,30,0,235,23,1004.2
18/06/2022,21,12.8,22.8,0,297,26.6,1002.7
19/06/2022,13.7,10.6,17.2,7.9,330,17.6,1010.8
20/06/2022,16.8,11.1,26.1,0,51,14.4,1017.1
21/06/2022,16.9,11.7,21.7,0,103,15.5,1020.8
22/06/2022,16.9,13.9,19.4,0,98,19.1,1019.4
23/06/2022,17,14.4,21.7,0,97,15.8,1016.8
24/06/2022,19.1,15,25.6,0,143,11.5,1015.5
25/06/2022,23.7,19.4,28.9,0,152,12.2,1018.3
26/06/2022,25.3,20,32.2,0,173,17.6,1017.7
27/06/2022,22.7,19.4,25,16.5,212,20.9,1013.3
28/06/2022,21.1,16.7,24.4,0,42,14.4,1018.7
29/06/2022,21.5,17.2,28.3,0,166,11.9,1021.7
30/06/2022,22.9,19.4,28.3,0,290,16.6,1020.5
01/07/2022,25.1,18.9,33.3,0,215,20.9,1015.3
02/07/2022,25.8,21.7,30.6,4.8,233,18.7,1011.4
03/07/2022,24.8,21.7,30,0,279,13.7,1014.3
04/07/2022,24.7,18.9,29.4,0,297,13,1018.5
05/07/2022,22.9,18.9,26.7,1,191,15.1,1016.1
06/07/2022,23.8,19.4,28.9,0.3,269,20.5,1009.2
07/07/2022,21.8,18.3,26.1,0,98,15.5,1016.4
08/07/2022,22.9,16.7,30,0,222,16.9,1014.4
09/07/2022,22.7,17.8,25,0,57,15.5,1016.8
10/07/2022,20.4,16.1,23.9,0,86,17.6,1017.9
11/07/2022,23.2,17.2,30.6,0,218,22.7,1012.5
12/07/2022,24.4,19.4,31.7,0.3,209,27,1006.7
13/07/2022,25.1,19.4,30.6,0,35,13.7,1010.4
14/07/2022,21.9,18.3,25.6,4.1,51,12.2,1014.4
15/07/2022,23.1,18.9,26.7,0,146,16.9,1019.6
16/07/2022,23.9,17.8,29.4,0,203,14.4,1019.1
17/07/2022,24.7,19.4,30,0,202,16.2,1016
18/07/2022,24.2,20,27.8,3.8,193,17.6,1012.8
19/07/2022,27.2,22.8,33.9,0.5,252,23.4,1003.8
20/07/2022,28.9,24.4,33.3,0,226,14.8,1006
21/07/2022,28.3,21.7,34.4,0,189,20.5,1004.4
22/07/2022,28.7,22.8,34.4,0,243,15.5,1009.6
23/07/2022,28.9,24.4,34.4,0,207,13.7,1014.1
24/07/2022,30.6,22.2,37.8,0,215,21.2,1013.3
25/07/2022,29.2,25,32.2,0,226,21.6,1009.7
26/07/2022,25.6,21.7,28.9,0,283,15.5,1013.7
27/07/2022,23.3,18.9,28.3,0,18,13,1012.8
28/07/2022,24.2,18.9,31.7,1,196,16.9,1010.2
29/07/2022,27.6,22.8,33.3,0,246,16.9,1010.1
30/07/2022,27.4,22.8,31.1,0,297,16.9,1014.3
31/07/2022,25.1,20.6,29.4,0,286,15.1,1019.6
01/08/2022,25.1,20.6,29.4,0.3,186,15.8,1013.9
02/08/2022,25.3,20.6,34.4,0,233,16.9,1008.5
03/08/2022,25.5,20,27.2,0,51,17.3,1014.5
04/08/2022,27.4,20,36.7,0,208,16.9,1016.3
05/08/2022,27.4,22.8,35,2,204,10.4,1018.7
06/08/2022,28.1,22.8,36.1,0,193,15.5,1021.1
07/08/2022,29.8,25,36.7,0.8,232,24.5,1018.1
08/08/2022,29.7,25.6,36.7,0,227,23.8,1013.3
09/08/2022,29.7,18.9,36.7,3.6,252,19.1,1011.2
10/08/2022,20.6,18.3,22.2,0,65,14.4,1017.2
11/08/2022,20.8,18.9,25.6,0,127,12.2,1012.6
12/08/2022,22.6,19.4,26.7,0,12,16.2,1014.5
13/08/2022,20.1,17.2,22.8,0,31,11.9,1018
14/08/2022,21.2,17.2,26.7,0,215,15.5,1017.1
15/08/2022,21.6,17.2,25,0,69,11.5,1016.6
16/08/2022,21.2,17.8,25,0,33,15.8,1017.4
17/08/2022,21.3,18.9,26.1,0.3,355,19.8,1014
18/08/2022,22.8,18.9,28.9,0,277,24.5,1009.2
19/08/2022,26.5,20.6,33.3,0,269,16.2,1015.5
20/08/2022,26.3,21.1,32.2,0,151,13,1020.4
21/08/2022,25.7,20,31.7,0,174,14.4,1020.1
22/08/2022,21.1,19.4,22.8,11.2,69,10.4,1014.8
23/08/2022,21.2,20,23.9,0.5,86,9.4,1010.6
24/08/2022,22.2,19.4,27.2,0,90,9,1012.4
25/08/2022,24.6,21.7,30,0,121,12.2,1015.7
26/08/2022,25.3,21.1,32.8,10.4,198,15.5,1013.4
27/08/2022,22.1,19.4,25.6,0,56,15.1,1016.3
28/08/2022,21.5,18.9,24.4,0,110,15.1,1021.9
29/08/2022,23.8,18.3,31.7,0,217,18.4,1018.6
30/08/2022,26.4,22.2,32.8,0,204,21.2,1011.5
31/08/2022,25.1,20,30,8.4,253,16.6,1006.6
01/09/2022,23.2,16.7,26.7,0,273,18.7,1011.8
02/09/2022,18.3,13.3,20.6,0,70,14.8,1024.3
03/09/2022,18.9,15,23.9,0,166,16.6,1024.7
04/09/2022,21.9,17.8,28.3,0,186,14.4,1019.5
05/09/2022,21.2,16.7,22.2,11.2,51,13.7,1020.4
06/09/2022,17.8,16.7,18.3,13.5,49,16.6,1019.7
07/09/2022,18.6,15.6,22.2,0,41,17.6,1017.4
08/09/2022,18.2,15,21.7,0,34,14.8,1014.2
09/09/2022,18.5,14.4,23.9,0,32,9,1017.7
10/09/2022,22.3,18.9,26.7,0,38,10.4,1021.8
11/09/2022,23.1,20.6,26.7,0,273,11.9,1018.9
12/09/2022,21.4,18.9,24.4,0,177,11.2,1011.1
13/09/2022,20.6,19.4,23.3,3.8,147,11.2,1008.2
14/09/2022,22,17.2,26.7,0,263,20.2,1009.7
15/09/2022,19.6,13.9,22.2,0,306,23,1017.9
16/09/2022,17.1,12.8,22.8,0,314,16.9,1020.6
17/09/2022,15.9,11.1,18.9,0,61,15.5,1024
18/09/2022,21.1,15.6,28.9,0.3,239,22.3,1015.4
19/09/2022,18.4,15,22.2,10.7,63,15.8,1012.9
20/09/2022,16.2,14.4,16.7,0.3,44,10.8,1011.6
21/09/2022,16.4,13.9,20.6,0,291,12.2,1012.4
22/09/2022,18.2,12.8,21.1,19,236,19.8,1002
23/09/2022,13.2,10,16.1,0,316,30.2,1007.8
24/09/2022,13.6,8.9,20.6,0,291,22.7,1010.4
25/09/2022,15.7,10.6,21.1,0,209,14,1007
26/09/2022,18.9,15,23.9,7.4,227,19.8,1004.2
27/09/2022,18.5,14.4,23.9,0,211,18,1009.5
28/09/2022,17.2,12.8,22.2,0,281,16.6,1016.9
29/09/2022,15.1,10.6,18.3,0,343,16.2,1026.2
30/09/2022,12.3,8.9,15,0,47,11.9,1026.6
01/10/2022,12.6,11.1,14.4,0.5,9,13,1020.3
02/10/2022,13.2,11.1,14.4,0,38,36.7,1022.5
03/10/2022,11.9,11.1,13.3,0,53,31,1025.4
04/10/2022,12.6,11.7,14.4,11.7,36,28.8,1019.8
05/10/2022,13.2,12.2,15,11.2,12,21.2,1014
06/10/2022,16.5,14.4,21.1,0,30,12.2,1013.1
07/10/2022,18.5,13.9,25.6,0,229,16.6,1012.5
08/10/2022,13.9,7.8,16.1,0.3,290,18,1017.7
09/10/2022,11.4,6.7,16.7,0,264,17.3,1018.1
10/10/2022,13.3,9.4,19.4,0.8,295,9,1021.8
11/10/2022,13.5,8.9,18.9,0,275,10.1,1024.6
12/10/2022,16.4,10,23.9,0,231,13.7,1021.9
13/10/2022,16.2,12.8,19.4,26.2,153,19.1,1015.6
14/10/2022,17.8,13.9,20.6,30.2,262,15.8,1011.1
15/10/2022,16,11.7,21.7,0,246,11.9,1015.4
16/10/2022,14.4,10.6,20,0,353,7.6,1013
17/10/2022,12.9,9.4,15.6,5.8,40,9,1007.2
18/10/2022,16.6,10,20.6,4.6,193,14.4,1002.5
19/10/2022,11.2,6.7,13.9,0,244,18.4,1008
